ID,Predicted
21990,0.0033678416181989615
6594,0.15106168593965333
18525,0.23446241220872205
23747,0.44777382544075095
37752,0.16195081577295964
15379,0.012917490747045549
23237,0.14491774110737837
5302,0.9266875144414456
29910,0.0444618448588829
5884,0.39894199115821394
30121,0.7191995811462031
18830,0.04189599355030076
7258,0.7158903836186636
39578,0.026603646169644043
39356,0.14575326373739073
12182,0.35940819050346806
22242,0.5633058404649096
23632,0.7875689896128163
19671,0.052631683240982566
8659,0.003973702402889791
43512,0.010696553979255865
9607,0.707294959801223
4996,0.07483332787729585
4878,0.0003106101913874664
43923,0.004407495022507492
42117,0.004060000374655395
1232,0.31760307766944734
34468,0.01833536812136103
17925,0.01324863984953346
42518,0.15365923526040126
8937,0.09403997372754899
34511,0.0034764647656697484
41357,0.33538548240821103
4458,0.020529609816410953
30489,0.1465225198177592
16857,0.003387091894687211
38774,0.0006517848742674854
12408,0.0402726958705046
6144,0.17272009969691401
12233,0.09853877975227328
11821,0.1882167791682138
23457,0.050592690865899154
38715,0.02508861240750347
5631,0.49265061314334857
41432,0.0397483861414203
5542,0.3164998207488546
21413,0.2235560330134987
36957,0.7767722276953091
45094,0.15643565931548659
29184,0.18170094388914967
10658,0.1761888981342817
12393,0.3832973280897644
36058,0.7501651953051968
22262,0.01204216811319359
32332,0.20277541028707036
2508,0.3118380790873404
42066,0.2212958108745582
19982,0.008732932093922258
37212,0.008670667467222153
14222,0.031689349009419276
38196,0.06364822890971819
23936,0.08005340376241954
12220,0.9444841204141633
32970,0.0037381458882197118
16435,0.047509820475824
15020,0.6397790592764426
24143,0.375266417247961
13718,0.3070104601196421
23200,0.9993018022000567
24071,0.013453241868699783
42775,0.026518734666480654
36284,0.2329202825987352
33211,0.008670667467222153
21280,0.38889799547425624
26261,0.007194879796371475
15283,0.8768261015064264
9019,0.595682908364021
38909,0.06704038368677445
44407,0.0026722495061709257
4009,0.9961277211263725
33525,0.2062550521448629
41646,0.013459294795460666
32844,0.002249710369055425
11811,0.01450157616220528
39160,0.019564712056336257
13726,0.02228328428906442
26796,0.002334201149003575
239,0.04082093604924857
33264,0.0394441288133101
39379,0.49133876627836054
39701,0.019418087751676468
15794,0.34744059724605614
6875,0.08852121582623401
7020,0.014972770694617625
10484,0.017884311680201784
35470,0.963905724711584
2783,0.9697528115525126
31159,0.004114150628466737
29159,0.1946216363933667
4334,0.029542124176295263
36788,0.23265621551290402
25953,0.0008260634048082464
26006,0.9720542384482869
31508,0.43130977599707576
37641,0.02234099812847867
36412,0.0009668822772350348
19968,0.004997445016126098
42340,0.059681302992677605
35902,0.24953380443676337
24811,0.9600827282662074
3216,0.7299221023784895
17239,0.0012240524809866023
36241,0.015473503923068802
18998,0.45682137798470174
20871,0.008016138386123974
17556,0.04577968406545538
15501,0.2932852709549652
42469,0.08080653122630231
8831,3.488642223645438e-06
37191,0.01390030497094185
12093,0.8191216070245438
6791,0.9527807035130679
1034,0.01691667105026899
1881,0.7015095706204991
38118,0.0010292579891776079
47548,0.05882405324471103
5990,0.05425216555589935
6576,0.7267953060380442
35977,0.30688608448844035
11674,0.32086250088407564
20249,0.30142228173514174
22702,0.00836884833613582
24666,0.1599107685876997
20653,0.04506666650267496
34389,0.6329121934589479
22829,0.03866245190283046
8537,0.012583344348222981
25004,0.9983985685946635
35973,0.3180845107767778
38181,0.0075676205112048325
43168,0.44095469699352335
700,0.13360299628886793
46063,0.3395664042967572
23090,0.0066106336913838515
24530,0.32191727951618604
23704,0.017869222119418816
1051,0.9971912820049949
43234,0.2339411239345155
2282,0.005387528988703836
28931,0.008003743187866518
20861,0.2608972133078139
39179,0.004104388352928999
18466,0.007774897252240533
5921,0.0021240833096178562
43037,0.002843520279300938
6612,0.023151764293178254
15865,0.17250486955480515
31841,0.3165453914734359
13752,0.2168662617522442
36912,0.7181252620191378
40138,0.06894586141089686
41440,0.04435021355389522
32943,0.4483128529922456
14433,0.0550136850495637
21665,0.008487599569062082
42817,0.6249991963771077
16974,0.23446241220872205
2248,0.002366166844391589
7047,0.4950745059296532
17960,0.45632024418931433
6670,0.20572173426659407
1116,0.7383701870604998
27307,0.1999229109883934
39264,0.04474315453017527
4803,0.13685847907666354
42049,0.016869685727344416
46322,0.8708123381201152
20204,0.6747350998569035
28298,0.015405696419295501
37921,0.002539261806837739
30583,0.014230411408243947
29332,0.20277541028707036
33579,0.9185255129403901
1263,0.13578836740720573
6613,0.3784727056775802
40405,0.6374884493660965
31563,0.7057252616742531
26563,0.6303288209342628
44672,0.2391917393480094
25161,0.00815462415271402
12228,0.00728581327100011
35368,0.0950495906604379
17055,0.06327909513284496
30037,0.037061465399628915
36647,0.9377760419366821
9410,0.0028809844681205667
40760,0.007194879796371475
45184,0.40261564712082243
