ID,Predicted
21990,0.006675647389120668
6594,0.1463204526885593
18525,0.24385584937463306
23747,0.4466622850290237
37752,0.21866864257254967
15379,0.013969863532467042
23237,0.13882901150464175
5302,0.8477044353072443
29910,0.0458507767188623
5884,0.3768208224916297
30121,0.6836250259236746
18830,0.04890080918734358
7258,0.5791240213873141
39578,0.02426539472619952
39356,0.1411208989311318
12182,0.36614637221756074
22242,0.5781793364822674
23632,0.822548162368994
19671,0.04367054942461423
8659,0.0076884328700566
43512,0.013241739099857694
9607,0.6695090670278082
4996,0.10608942122809503
4878,0.0006783435556259963
43923,0.006168876500750097
42117,0.005244686404163908
1232,0.3021747310997737
34468,0.02553126441932574
17925,0.019772539053466473
42518,0.14589241844721934
8937,0.15118473529506576
34511,0.010983212165146023
41357,0.3343992299607411
4458,0.023899797694801495
30489,0.16951002077654556
16857,0.004552585982408913
38774,0.002162359132164168
12408,0.05214662480160848
6144,0.22729650765818546
12233,0.08170606505663398
11821,0.13115483420465615
23457,0.01988343858037369
38715,0.03367846611674934
5631,0.5184100001170227
41432,0.03801970238317013
5542,0.31353064579511136
21413,0.22140459876846902
36957,0.6587864328868247
45094,0.15707987455101313
29184,0.1439735108064423
10658,0.18150654089316248
12393,0.3686903827120664
36058,0.7568795961122535
22262,0.01601377636715079
32332,0.1997882566102486
2508,0.3043058039984356
42066,0.20402522988228908
19982,0.012671824060651758
37212,0.0110483886484011
14222,0.042081249511788654
38196,0.06073675566558224
23936,0.08140480981990153
12220,0.93906758996173
32970,0.00878015517822895
16435,0.06751757029514652
15020,0.5763983034378926
24143,0.39128659879468475
13718,0.31151548444825106
23200,0.9921242692617563
24071,0.01961595655016811
42775,0.03019990487450714
36284,0.23323501902776264
33211,0.0110483886484011
21280,0.41544128758084453
26261,0.011300037355377554
15283,0.8650873177074442
9019,0.5201865607138962
38909,0.07426433152332337
44407,0.004086985913208499
4009,0.9621538634531368
33525,0.2150106181344561
41646,0.01604252141762663
32844,0.002628835867420115
11811,0.02066300487033514
39160,0.02069547613470948
13726,0.03252181896824966
26796,0.006841429353978411
239,0.04474883079751466
33264,0.0449741215551423
39379,0.46691946778038856
39701,0.021550133142113254
15794,0.34264987900483235
6875,0.08014392550297685
7020,0.021911960212267267
10484,0.02109094576003887
35470,0.8365029815104852
2783,0.9126814822141666
31159,0.009607573252199702
29159,0.25194090339021075
4334,0.0397335555953169
36788,0.2476477799998232
25953,0.0018281748885397079
26006,0.9634551549231669
31508,0.43074486161663733
37641,0.02799188849103147
36412,0.0022582902482300195
19968,0.00547955086568403
42340,0.06241953096928773
35902,0.2592268757227612
24811,0.9119205989181468
3216,0.6972534649468946
17239,0.0020852158085413602
36241,0.0185928184703644
18998,0.4387053030038682
20871,0.011312219272041724
17556,0.04538480319287162
15501,0.2905839150924147
42469,0.07644171851898687
8831,0.014964199365095267
37191,0.020084936622260383
12093,0.8240407301497105
6791,0.9002464489420051
1034,0.019742826872616904
1881,0.7118462882231026
38118,0.0026775757419770577
47548,0.0739782804395534
5990,0.06858993483720845
6576,0.718825067647828
35977,0.3273281771208863
11674,0.18860580680472072
20249,0.33230463542393524
22702,0.011137947645816774
24666,0.10630304385251359
20653,0.05647142436918032
34389,0.6245506795703053
22829,0.026620232803372938
8537,0.020976565739228497
25004,0.9914955247912693
35973,0.32729719972458593
38181,0.0065844466945364204
43168,0.5205981654335311
700,0.13645538750572145
46063,0.2918566741006587
23090,0.009601332939208469
24530,0.33267450104755864
23704,0.0193523856208161
1051,0.9861507731113714
43234,0.24161920085249353
2282,0.00648183206369367
28931,0.01176430382978408
20861,0.2625458260503691
39179,0.006703012821020303
18466,0.01061563661261031
5921,0.003763306157071003
43037,0.006878736009080006
6612,0.023246642471596596
15865,0.1816285052162502
31841,0.32314974676037816
13752,0.23621320625489473
36912,0.7280440338917025
40138,0.0696142927122692
41440,0.03379655605366671
32943,0.4371380794741281
14433,0.06169959070349477
21665,0.010265944069414864
42817,0.645177034121126
16974,0.24385584937463306
2248,0.005144002293618983
7047,0.5094636838026577
17960,0.4418127625953746
6670,0.20013341223244266
1116,0.635233486163424
27307,0.20858767860218516
39264,0.0690723052128424
4803,0.1397003151873592
42049,0.029572661015552972
46322,0.6141881276422978
20204,0.6825086894250438
28298,0.020419213268543845
37921,0.004172893129649679
30583,0.017008922757019106
29332,0.1997882566102486
33579,0.8718673040305631
1263,0.13478156263831648
6613,0.39831163390636376
40405,0.6227337254181782
31563,0.7050585668585575
26563,0.601517244342986
44672,0.24921250573733938
25161,0.007859968562504123
12228,0.014036773389923431
35368,0.10997563300637862
17055,0.07177014868415771
30037,0.03994562681229548
36647,0.9356936441599015
9410,0.005462360645625826
40760,0.011300037355377554
45184,0.4314143218971004
45330,0.6420831981038168
4710,0.36970003367912785
34047,0.5094636838026577
11810,0.47420143193333386
21439,0.047023691833671055
9378,0.06881549403214787
