ID,Predicted
21990,0.7508259346317244
6594,0.7895124193669166
18525,0.82533018082417
23747,0.8247337573316598
37752,0.814483925547076
15379,0.7837321585984266
23237,0.7849683622445799
5302,0.9764023605324521
29910,0.7769875821152459
5884,0.82533018082417
30121,0.8667970392822831
18830,0.8159944626102336
7258,0.974664877837277
39578,0.7556719638156079
39356,0.8616480434624884
12182,0.82533018082417
22242,0.8328349731434441
23632,0.843361078743679
19671,0.9434317208511921
8659,0.7579295479497788
43512,0.758783203530002
9607,0.8851424892341999
4996,0.8193905146018915
4878,0.7394425851991638
43923,0.7454758241808802
42117,0.740269442634784
1232,0.8256744805932873
34468,0.7735165505856673
17925,0.7477309496177864
42518,0.818753284298984
8937,0.816047016033362
34511,0.7874873373519286
41357,0.7788462248620244
4458,0.7607241314160813
30489,0.810223161205902
16857,0.736914705201828
38774,0.7607843483917566
12408,0.8513640938230562
6144,0.8069160721598981
12233,0.8075772075925031
11821,0.9234460414750053
23457,0.7955284147379617
38715,0.7912247565832785
5631,0.8073897877472979
41432,0.806595179094267
5542,0.8056926662607363
21413,0.9504671213845898
36957,0.8146850636508463
45094,0.8036666313917809
29184,0.8172290301996918
10658,0.802610104311993
12393,0.8056926662607363
36058,0.9304058725744478
22262,0.7605651268462599
32332,0.8102679058518799
2508,0.8176933900123391
42066,0.7985438408910563
19982,0.7615092656110268
37212,0.9026699693147542
14222,0.7432117311767654
38196,0.7620441360164535
23936,0.7635977894089896
12220,0.9204452008205499
32970,0.7881813844226713
16435,0.8474968487804643
15020,0.8168475470464913
24143,0.7863268785479712
13718,0.8217012092701491
23200,0.9813134161530931
24071,0.7711831929484726
42775,0.7981113972666991
36284,0.8036666313917809
33211,0.9026699693147542
21280,0.807151736240864
26261,0.7670199659045734
15283,0.931487462222893
9019,0.8424602504782707
38909,0.7872487418936923
44407,0.743401616392955
4009,0.9542952225692822
33525,0.82533018082417
41646,0.7625751503226486
32844,0.7724583088297691
11811,0.7561852422904404
39160,0.8120085853559842
13726,0.7496717693628315
26796,0.7431908028513151
239,0.7696255677712109
33264,0.800941288587382
39379,0.8356849395409571
39701,0.7780096206904291
15794,0.8830781797348609
6875,0.8223459510610658
7020,0.7638990567191645
10484,0.78734420296419
35470,0.9498037098200075
2783,0.9765336785095368
31159,0.7506980303172092
29159,0.8085144537121755
4334,0.7965476652944258
36788,0.8185943857140695
25953,0.7346098120312817
26006,0.9423430073596012
31508,0.8713893273094827
37641,0.7625794766624129
36412,0.7264003563217892
19968,0.748677184301073
42340,0.7621846891774431
35902,0.82533018082417
24811,0.98500976299056
3216,0.9029792551577805
17239,0.7312282597955954
36241,0.7943213059372155
18998,0.8372098254552357
20871,0.7610884694909995
17556,0.8233699385759828
15501,0.8056926662607363
42469,0.8031041434976611
8831,0.7527310508142987
37191,0.835242542607474
12093,0.9304058725744478
6791,0.9707971378596607
1034,0.7999982110491639
1881,0.8464983003274237
38118,0.7493411446778188
47548,0.7976381828070568
5990,0.8194718862191509
6576,0.8349599012730473
35977,0.806822164826562
11674,0.9627079216193453
20249,0.82533018082417
22702,0.7828012246962491
24666,0.9460865888316351
20653,0.8156635705190718
34389,0.8073897877472979
22829,0.921569491804174
8537,0.791155852271663
25004,0.9837006917944081
35973,0.8510959276248364
38181,0.7671134225385958
43168,0.8624152628840687
700,0.7589013728123691
46063,0.9610552889304632
23090,0.7439853168649354
24530,0.82533018082417
23704,0.8120085853559842
1051,0.972438552034184
43234,0.7588068006843781
2282,0.7572265590259337
28931,0.7657230826358136
20861,0.8425664080118715
39179,0.7452386792936204
18466,0.7669248429056786
5921,0.7440965334455587
43037,0.7574543807360931
6612,0.7896082588781693
15865,0.860881560951877
31841,0.82533018082417
13752,0.7947180350016465
36912,0.7963142264766315
