ID,Age,Employment class,Fnlwgt,Education level,Education years,Marital status,Occupation,Relationship status,Race,Sex,Capital gain,Capital loss,Work hours per week,Native country,Salary
25095,41, Local-gov,170924, Some-college,10, Never-married, Prof-specialty, Other-relative, White, Male,0,0,7, United-States, <=50K
13834,24, Private,341368, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
18454,31, Local-gov,213307, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
10479,46, Private,503923, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,4386,0,40, United-States, >50K
26392,29, Private,156819, Assoc-acdm,12, Divorced, Prof-specialty, Unmarried, White, Female,0,0,35, United-States, <=50K
15069,38, Self-emp-inc,478829, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,50, United-States, >50K
45801,19, Private,415354, 10th,6, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
41741,43, Self-emp-not-inc,48087, HS-grad,9, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,60, United-States, <=50K
45867,51, Self-emp-not-inc,25932, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, <=50K
3223,54, Federal-gov,392502, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
801,47, Private,168283, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
19618,52, Private,174767, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
5366,22, Private,410439, HS-grad,9, Married-spouse-absent, Sales, Not-in-family, White, Male,0,0,55, United-States, <=50K
44174,24, Private,122272, Bachelors,13, Never-married, Farming-fishing, Own-child, White, Female,0,0,40, United-States, <=50K
7286,34, Private,263307, Bachelors,13, Never-married, Sales, Unmarried, Black, Male,0,0,45, ?, <=50K
8995,20, Private,115057, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
5815,22, Private,137510, Some-college,10, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
30713,48, Private,168216, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
10213,82, ?,29441, 7th-8th,4, Widowed, ?, Not-in-family, White, Male,0,0,5, United-States, <=50K
2223,41, Private,125461, Some-college,10, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, >50K
40300,21, Self-emp-not-inc,318865, Some-college,10, Never-married, Other-service, Own-child, White, Male,0,0,30, United-States, <=50K
32914,24, ?,412156, HS-grad,9, Married-civ-spouse, ?, Wife, White, Female,0,0,40, Mexico, <=50K
11,31, Private,331065, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Female,0,1408,40, United-States, <=50K
33840,24, Self-emp-not-inc,166036, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, <=50K
18668,27, State-gov,206889, Assoc-acdm,12, Never-married, Protective-serv, Not-in-family, White, Male,0,0,40, United-States, <=50K
8244,23, Private,259496, HS-grad,9, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
19377,37, State-gov,186934, Some-college,10, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
7085,56, Local-gov,170217, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
4538,46, Federal-gov,212120, Assoc-voc,11, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
2898,36, Private,398931, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1485,50, United-States, >50K
11428,29, Private,120986, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,65, United-States, <=50K
34752,37, Local-gov,257588, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
27684,31, Private,94235, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,46, United-States, <=50K
44991,33, Self-emp-not-inc,118267, Assoc-acdm,12, Divorced, Sales, Not-in-family, White, Male,0,0,60, United-States, <=50K
37645,25, Private,176836, Some-college,10, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,60, United-States, <=50K
13172,24, Private,196816, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,3908,0,40, United-States, <=50K
24237,37, Private,359001, Assoc-voc,11, Married-civ-spouse, Transport-moving, Husband, White, Male,15024,0,50, United-States, >50K
35547,17, ?,241021, 12th,8, Never-married, ?, Own-child, Other, Female,0,0,40, United-States, <=50K
39260,26, Private,177951, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,48, United-States, <=50K
28477,46, Private,171807, Some-college,10, Divorced, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
26820,17, Private,208463, HS-grad,9, Never-married, Sales, Own-child, White, Female,0,0,20, United-States, <=50K
12357,51, Private,508891, HS-grad,9, Divorced, Machine-op-inspct, Own-child, Black, Male,0,0,40, United-States, <=50K
10458,22, ?,113175, Some-college,10, Never-married, ?, Own-child, White, Female,0,0,20, United-States, <=50K
1204,39, Private,277886, Bachelors,13, Married-civ-spouse, Sales, Wife, White, Female,0,0,30, United-States, <=50K
36806,47, Private,427055, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,45, Mexico, <=50K
4594,29, Private,195284, Doctorate,16, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,60, United-States, >50K
44597,39, Self-emp-not-inc,247975, Some-college,10, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,30, United-States, <=50K
