ID,Age,Employment class,Fnlwgt,Education level,Education years,Marital status,Occupation,Relationship status,Race,Sex,Capital gain,Capital loss,Work hours per week,Native country,Salary
13814,37, Private,173128, HS-grad,9, Divorced, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
12149,75, ?,260543, 10th,6, Widowed, ?, Other-relative, Asian-Pac-Islander, Female,0,0,1, China, <=50K
32170,49, Private,323773, 11th,7, Married-civ-spouse, Priv-house-serv, Other-relative, White, Female,0,0,40, United-States, <=50K
40133,28, Private,224634, Bachelors,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,45, United-States, >50K
7504,52, Private,177366, HS-grad,9, Separated, Other-service, Other-relative, White, Female,0,0,20, United-States, <=50K
26993,38, Self-emp-inc,275223, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,7688,0,40, United-States, >50K
28366,43, Private,274731, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
37755,32, Private,178615, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,2407,0,40, United-States, <=50K
12537,27, State-gov,146243, Some-college,10, Separated, Other-service, Not-in-family, White, Female,0,0,30, United-States, <=50K
1331,36, ?,356838, 12th,8, Never-married, ?, Not-in-family, White, Male,0,0,35, United-States, <=50K
46538,46, Federal-gov,212120, Assoc-voc,11, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
26301,32, Private,192565, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
5361,26, Self-emp-not-inc,117125, 9th,5, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Portugal, <=50K
26751,23, Private,91189, Bachelors,13, Married-civ-spouse, Other-service, Husband, White, Male,0,0,20, United-States, <=50K
25557,34, Private,181091, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,7688,0,40, United-States, >50K
23468,32, State-gov,213389, Some-college,10, Divorced, Protective-serv, Unmarried, White, Female,0,1726,38, United-States, <=50K
10974,40, Private,120277, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, Ireland, <=50K
44943,17, ?,139183, 10th,6, Never-married, ?, Own-child, White, Female,0,0,15, United-States, <=50K
11533,22, ?,153131, Some-college,10, Never-married, ?, Own-child, White, Male,0,0,40, United-States, <=50K
21800,59, Private,162136, Some-college,10, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,56, United-States, <=50K
14735,35, Private,241998, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
16683,34, Self-emp-not-inc,190290, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
22364,36, Local-gov,113337, Some-college,10, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,42, United-States, >50K
30764,65, Private,194456, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, England, >50K
13191,39, Self-emp-not-inc,52870, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
1172,43, Self-emp-not-inc,198096, Masters,14, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, <=50K
2151,33, State-gov,150570, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
38119,46, Private,63299, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,50, United-States, <=50K
38475,34, Self-emp-not-inc,349148, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
23464,26, Private,132572, Bachelors,13, Never-married, Adm-clerical, Own-child, Black, Female,0,0,32, United-States, <=50K
31764,58, Private,123436, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,7688,0,50, United-States, >50K
39933,21, Self-emp-not-inc,236769, 7th-8th,4, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
19138,46, Self-emp-not-inc,224108, HS-grad,9, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,50, United-States, <=50K
12593,30, Private,190823, Some-college,10, Never-married, Other-service, Own-child, Black, Female,0,0,40, United-States, <=50K
15921,39, Private,333305, Some-college,10, Married-civ-spouse, Sales, Wife, White, Female,0,0,45, United-States, >50K
44144,31, Private,223327, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
2742,31, Private,100734, Doctorate,16, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,28, United-States, <=50K
39449,31, Private,344200, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
24178,24, Private,235894, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
10317,68, Private,75913, 12th,8, Widowed, Sales, Not-in-family, White, Female,0,0,30, United-States, <=50K
22879,48, ?,112860, 10th,6, Married-civ-spouse, ?, Wife, Black, Female,0,0,35, United-States, <=50K
19314,50, Private,77905, Bachelors,13, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,8, United-States, <=50K
16080,31, Local-gov,125927, 7th-8th,4, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
35330,46, Federal-gov,332727, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
39121,50, Local-gov,24139, Masters,14, Divorced, Prof-specialty, Unmarried, White, Female,0,0,65, United-States, <=50K
5301,38, Private,169469, HS-grad,9, Divorced, Sales, Not-in-family, White, Male,0,0,80, United-States, <=50K
27496,23, Private,167868, Assoc-voc,11, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
38169,41, Private,394669, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,1741,40, United-States, <=50K
1928,53, Private,201127, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,48, United-States, >50K
18325,35, Private,101978, HS-grad,9, Separated, Transport-moving, Not-in-family, White, Male,0,0,50, United-States, <=50K
29546,52, Private,186272, HS-grad,9, Divorced, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
32312,18, Self-emp-not-inc,258474, 10th,6, Never-married, Farming-fishing, Own-child, White, Male,0,0,40, United-States, <=50K
10894,39, Private,191807, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,15024,0,50, United-States, >50K
1828,23, Private,27776, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,24, United-States, <=50K
10003,55, Private,189528, 7th-8th,4, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
4044,32, Private,248754, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
45765,54, Private,88278, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,50, United-States, >50K
40498,22, Private,227626, HS-grad,9, Divorced, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
41085,40, Private,316820, Some-college,10, Married-civ-spouse, Other-service, Husband, White, Male,0,1485,40, United-States, <=50K
46269,52, Local-gov,89705, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
6194,27, Private,213421, Prof-school,15, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
27351,59, Private,189721, Bachelors,13, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Italy, >50K
41900,42, Self-emp-inc,96509, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,60, Taiwan, <=50K
36542,46, Self-emp-inc,182655, Assoc-voc,11, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
37560,43, Federal-gov,105936, Assoc-voc,11, Never-married, Prof-specialty, Not-in-family, White, Female,13550,0,40, United-States, >50K
13285,55, Private,171355, Assoc-voc,11, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,20, United-States, <=50K
30164,35, Private,260578, HS-grad,9, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, >50K
8737,62, Private,155256, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
14715,30, Local-gov,194740, Bachelors,13, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
23456,47, Private,105381, HS-grad,9, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
32834,90, Private,115306, Masters,14, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, United-States, <=50K
16401,20, Private,416103, Some-college,10, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
15315,40, Private,145441, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
23769,17, Private,207637, 11th,7, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,10, United-States, <=50K
36677,63, Self-emp-inc,137940, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,50, United-States, >50K
23225,46, Self-emp-not-inc,176319, HS-grad,9, Married-civ-spouse, Sales, Own-child, White, Female,7298,0,40, United-States, >50K
37713,60, Self-emp-not-inc,44915, Masters,14, Divorced, Prof-specialty, Unmarried, White, Female,0,0,10, United-States, <=50K
13504,29, Private,135296, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Female,0,2258,45, United-States, >50K
37912,56, Private,136472, 7th-8th,4, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,48, United-States, <=50K
39852,31, Private,189759, HS-grad,9, Never-married, Farming-fishing, Not-in-family, White, Male,0,2001,40, United-States, <=50K
32433,33, Private,315143, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Cuba, >50K
17087,32, Private,118161, HS-grad,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
3784,26, Federal-gov,169101, Some-college,10, Never-married, Tech-support, Own-child, White, Female,0,0,40, United-States, <=50K
40922,49, Private,31267, 7th-8th,4, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
29572,32, Private,390157, Bachelors,13, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States, <=50K
13194,59, Private,453067, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,36, United-States, >50K
3962,24, Private,200967, HS-grad,9, Married-civ-spouse, Craft-repair, Wife, White, Female,0,0,36, United-States, <=50K
2994,23, Private,74568, Some-college,10, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
37821,20, Private,183594, Some-college,10, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,50, United-States, <=50K
37979,26, Private,396482, Bachelors,13, Never-married, Sales, Not-in-family, White, Female,0,0,48, United-States, <=50K
19896,44, Private,174051, Some-college,10, Never-married, Other-service, Not-in-family, White, Male,0,0,35, United-States, <=50K
22050,24, Private,258298, Assoc-voc,11, Never-married, Tech-support, Not-in-family, White, Male,0,0,45, United-States, <=50K
30272,53, Private,224894, 5th-6th,3, Married-civ-spouse, Priv-house-serv, Wife, Black, Female,0,0,10, Haiti, <=50K
24501,45, Private,167617, Some-college,10, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
6570,47, Private,160440, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,55, United-States, >50K
47844,51, Private,146813, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
10158,33, Private,94235, Prof-school,15, Never-married, Prof-specialty, Own-child, White, Male,0,0,42, United-States, >50K
3718,24, Private,317175, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, >50K
46379,35, Private,336793, Bachelors,13, Never-married, Adm-clerical, Other-relative, White, Male,0,0,40, United-States, <=50K
19137,48, Local-gov,187969, Masters,14, Divorced, Prof-specialty, Unmarried, White, Female,0,0,80, United-States, <=50K
43258,29, Private,231287, Some-college,10, Divorced, Tech-support, Unmarried, White, Male,0,0,40, United-States, <=50K
47698,35, Private,203628, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,60, United-States, >50K
37058,57, Private,143030, HS-grad,9, Widowed, Other-service, Unmarried, White, Female,0,0,30, ?, <=50K
8311,24, Private,121023, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
9395,47, Private,93449, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,60, Japan, <=50K
22043,30, Private,189759, Bachelors,13, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
27259,30, Private,119164, Bachelors,13, Never-married, Other-service, Unmarried, White, Male,0,0,40, ?, <=50K
37719,38, Self-emp-not-inc,280169, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,7298,0,50, United-States, >50K
12840,37, Private,249720, Bachelors,13, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,27, United-States, <=50K
17379,65, Private,198766, Masters,14, Married-civ-spouse, Sales, Husband, White, Male,20051,0,40, United-States, >50K
3090,53, Private,121441, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,55, United-States, <=50K
26270,47, Private,168195, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,55, United-States, <=50K
1058,69, Local-gov,122850, 10th,6, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,20, United-States, <=50K
19348,50, ?,260579, HS-grad,9, Married-civ-spouse, ?, Husband, Black, Male,0,0,40, United-States, <=50K
42949,42, Private,93770, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,40, United-States, >50K
37020,33, Self-emp-not-inc,102884, Bachelors,13, Married-civ-spouse, Sales, Own-child, White, Male,0,0,20, United-States, <=50K
15978,25, Private,181598, 11th,7, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
36230,22, Private,197387, Some-college,10, Never-married, Handlers-cleaners, Other-relative, White, Male,0,0,24, Mexico, <=50K
39118,43, Private,221172, Bachelors,13, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,24, United-States, >50K
30247,27, Private,411950, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,60, United-States, <=50K
43920,29, Local-gov,214385, 11th,7, Divorced, Other-service, Unmarried, Black, Female,0,0,20, United-States, <=50K
36088,19, Private,164395, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,25, United-States, <=50K
19242,45, Self-emp-not-inc,54098, Assoc-voc,11, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, >50K
15851,45, Federal-gov,183804, Some-college,10, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
30312,22, Private,166371, Some-college,10, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
13702,68, ?,146645, Doctorate,16, Married-civ-spouse, ?, Husband, White, Male,20051,0,50, United-States, >50K
28416,49, ?,178215, Some-college,10, Widowed, ?, Unmarried, White, Female,0,0,28, United-States, <=50K
22695,27, Private,193898, HS-grad,9, Divorced, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, <=50K
